"Tweet_Tidspunkt","Forventet_Avkastning","Faktisk_Avkastning","Unormal_Avkastning","Lopenummer","Text","Rank"
2020-06-10 10:03:00,0.000409426752387875,-0.00365519799489726,-0.00406462474728514,1,"@flcnhvy @gerberkawasaki @tesla @joerogan good point!",-1
2020-06-10 10:05:00,0.000219778303982978,0.00115866518173668,0.000938886877753703,1,"@flcnhvy @gerberkawasaki @tesla @joerogan maybe i should retweet the top four or five point. what caught your eye the most?",0
2020-06-10 10:06:00,0.000382066318635567,0.00106449874236437,0.000682432423728807,1,"@jgrano305 @icannot_enough @gerberkawasaki @tesla @joerogan we shall see â¦",0
2020-06-10 14:07:00,0.000125996218488838,-0.00105927331476902,-0.00118526953325786,1,"posting tesla impact report, this time with summary points &amp; charts in my reply tweets {url}",0
2020-06-10 14:22:00,0.000244792341776443,-0.000428789202792103,-0.000673581544568546,1,"moreover, energy produced by tesla solar deployments far exceeds energy used in our factories {url}",0
2020-06-10 14:26:00,0.000205115526016572,0.000147879336376766,-5.72361896398067e-05,1,"tesla batteries are lasting much longer than 200k miles / 320k km {url}",0
2020-06-10 15:06:00,-0.000137667206473812,0.000295948611483043,0.000433615817956856,1,"tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast {url}",0
2020-06-16 12:45:00,0.000427383791574569,-0.000669025488350763,-0.00109640927992533,1,"@teslarati fairing reuse is looking good",0
2020-06-18 15:39:00,0.000115118017978576,0.000137927932655292,2.2809914676716e-05,1,"@teslarati tesla has an option to purchase this land, but has not exercised it",0
2020-06-19 12:40:00,-0.000122823642093777,-0.00262130683568894,-0.00249848319359516,1,"@katriniadivina @teslaphx @tesla opening in about two weeks",-1
2020-06-19 13:03:00,9.29108894760892e-05,-0.000220396413685427,-0.000313307303161516,1,"@evafoxu @tesla moving fast",0
2020-06-19 13:06:00,7.3143187757345e-05,-0.000771416179028601,-0.000844559366785946,1,"juneteenth is henceforth considered a us holiday at tesla &amp; spacex",0
2020-06-25 14:23:00,2.08174192653956e-05,-0.000501852698535886,-0.000522670117801282,1,"@blue_bnd @tomabbotdavies1 @tesla @thirdrowtesla @teslaownerssv @teslapodcast @teslaownersww @teslaownersuk @model3owners looks pretty cool",0
2020-06-26 13:21:00,7.50190822803413e-05,-0.000969711239820794,-0.00104473032210114,1,"@vincent13031925 @teslaroadtrip glad you like it!",0
2020-06-26 15:06:00,3.03169711298809e-05,0.000979140722291393,0.000948823751161512,1,"@teslarati giga berlin is gonna rock!",0
