Tweet_Tidspunkt,Forventet_Avkastning,Faktisk_Avkastning,Unormal_Avkastning,Lopenummer,Text,Rank
2017-06-13 09:28:00 UTC,"-2,37825E-05","0,000187088","0,000210871",1,us govt testing by nhtsagov finds model x to be the safest suv in history by significant margin ,0
2017-07-17 13:12:00 UTC,"7,58203E-05","0,001812927","0,001737106",1,i should clarify tesla stock is obviously high based on past amp present but low if you believe in teslas future place bets accordingly â¦ ,0
2017-07-17 13:56:00 UTC,"-4,50113E-05","-0,000235081","-0,000190069",1,aylaberan true need to explain full story of tesla so much nonsense out there amplified by propaganda from some in fossil fuels amp confused shorts,0
2017-07-31 09:48:00 UTC,"-9,05753E-05","-0,000928315","-0,00083774",1,thoughtful model 3 review by tsrandall one of the most insightful journalists ,0
2017-08-21 11:20:00 UTC,"-0,00010838","0,000666967","0,000775347",1,watching eclipse with sunglasses on through the model s glass roof wow,0
2017-08-23 11:43:00 UTC,"-1,55962E-05","0,000431345","0,000446941",1,new model x suv now faster than a 500k lamborghini ,0
2017-08-30 09:16:00 UTC,"-8,74241E-05","0,000487","0,000574424",1,nickguk model3owners feature coming soon,0
2017-10-06 10:03:00 UTC,"-1,60205E-05","-5,52165E-05","-3,91959E-05",1,ismailnathij stapf tesla tesla always charges the same price for a powerwall only taxes amp shipping costs vary so something is messed up here ive asked my team to stop shipment to any installers charging excessive premiums,0
2017-10-06 10:15:00 UTC,"9,98838E-05","-0,000432843","-0,000532727",1,ismailnathij stapf tesla the internal tesla powerwall install team in pr is very small right now sending experienced installers from continental us to hire amp train local team as fast as possible,0
2017-10-06 12:57:00 UTC,"-3,18339E-05","0,000585659","0,000617493",1,mactechgenius jon4lakers solarcity tesla not good sounds like some 3rd party installers are taking advantage of powerwall demand gtgt supply taking action â¦,0
2017-10-12 10:40:00 UTC,"-8,08417E-05","-0,000167692","-8,685E-05",1,barnacules to be more inclusive how about a pick your tech level setting could make the tesla sound like horses coconuts chariots steam engines gasoline cars ,0
2017-12-21 09:34:00 UTC,"-0,000215321","0,000974739","0,00119006",1,glad to see that tesla owners are having a good experience working to improve further some cool software updates coming soon ,0
2017-12-26 11:46:00 UTC,"9,56473E-05","4,68215E-05","-4,88258E-05",1,"wanted again to send a note of deep gratitude to tesla owners ww for taking a chance on a new company that all experts said would fail 

so much blood sweat amp tears from the tesla team went into creating cars that youâd truly love i hope you do

how can we improve further",0
2017-12-26 11:51:00 UTC,"6,3362E-05","-0,000562659","-0,000626021",1,vanseedbank i promise that we will make a pickup truck right after model y have had the core designengineering elements in my mind for almost 5 years am dying to build it,0
2017-12-26 12:51:00 UTC,"-0,000139627","0,000518176","0,000657803",1,iamsamcrompton sustainable energy production with solar and batteries will grow much faster than auto on a percentage basis that will be a big focus next year with primary remaining model 3 ramp,0
2017-12-26 12:57:00 UTC,"-0,00011389","0,000376706","0,000490596",1,jason tesla sure,0
2018-01-09 12:37:00 UTC,"0,000118408","-0,000772022","-0,00089043",1,mistermillard tesla that sounds cool will do,0
2018-01-29 12:29:00 UTC,"0,000112373","-0,000777226","-0,000889598",1,josephhuberman tesla coming soon,0
2018-02-02 11:44:00 UTC,"9,58739E-05","0,000864203","0,000768329",1,theteslashow early access build and especially dev build are featurerich but the features arenât reliable enough yet,0
2018-03-07 12:54:00 UTC,"9,1366E-05","0,000541624","0,000450258",1,futurecars360 tesla will have model x do a cover of happy birthday by marilyn monroe ,0
2018-03-07 13:23:00 UTC,"3,28138E-05","0,001353643","0,001320829",1,first production cargo trip of the tesla semi heavy duty truck carrying battery packs from theâ¦ ,0
2018-03-20 13:47:00 UTC,"-0,00011698","-9,64892E-06","0,000107331",1,rannatanzon tesla cortica this is completely false never even heard of cortica just taking my kids on a spring break trip to see ancient historical sites in israel amp jordan,0
2018-04-02 12:37:00 UTC,"0,000285879","-0,002158086","-0,002443964",1,teslamotorsclub lot of respect for ntsb but nhtsa regulates cars not ntsb which is an advisory body tesla releases critical crash data affecting public safety immediately amp always will to do otherwise would be unsafe,0
2018-04-02 12:52:00 UTC,"0,000197794","0,001371669","0,001173875",1,omarhoryy teslamotorsclub seriously obviously iâm not going to do an april foolâs joke about going bankwupt if i thought there was any chance it would actually happen sigh,0
2018-04-02 13:03:00 UTC,"-5,6675E-05","0,003997001","0,004053676",1,wsj tesla policy is to issue a recall before there are injuries this is absolutely the right thing to do yet there were dozens of recalls by other car companies last month incl w injuries amp deaths but you only wrote an article about tesla why so,1
2018-04-02 13:10:00 UTC,"0,000128728","-0,000786577","-0,000915305",1,nocerabv wsj tesla not criticizing just as asking questions iâm sure thereâs a really great answer â¦,0
2018-04-02 13:40:00 UTC,"-0,000377919","0,000460287","0,000838206",1,vegamontesino nocerabv wsj tesla we release as soon as we have the data good timeline bad timing doesnât matter,0
